instance,family,params,sum_a,sum_a_capped,or_states,exact_ms,exact_size,exact_vmass,playouts,mcgs_ms,mcgs_size,mcgs_vmass,certified
dec-110,dec,d_b=8;m=9;gap=3;k=4;q=7;s=34,40,false,42,0.265,66,2,16384,0.509,66,2,true
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,1,0.107,28,10,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,2,0.095,28,10,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,4,0.095,28,10,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,8,0.131,28,10,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,16,0.239,28,10,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,32,0.491,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,64,1.148,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,128,2.224,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,256,3.874,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,512,7.209,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,1024,13.824,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,2048,27.430,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,4096,55.607,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,8192,113.232,27,6,false
mixed-036-2,mixed,seed=0x0d0ffc0004d6ee97;cycles=9;planted=1;d_b=4;m=2;gap=1;k=2,5335266,false,414731,0.103,27,6,16384,218.997,27,6,false
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,1,0.026,73,72,false
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,2,0.043,73,72,false
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,4,0.065,73,72,false
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,8,0.087,66,2,false
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,16,0.186,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,32,0.166,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,64,0.169,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,128,0.161,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,256,0.162,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,512,0.159,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,1024,0.160,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,2048,0.158,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,4096,0.160,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,8192,0.156,66,2,true
dec-111,dec,d_b=8;m=9;gap=7;k=1;q=7;s=36,16,false,18,0.109,66,2,16384,0.159,66,2,true
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,1,0.070,28,24,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,2,0.064,28,24,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,4,0.100,28,24,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,8,0.155,28,24,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,16,0.263,28,24,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,32,0.487,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,64,0.949,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,128,1.768,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,256,2.873,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,512,5.120,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,1024,9.689,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,2048,19.268,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,4096,39.471,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,8192,80.862,25,6,false
mixed-037-0,mixed,seed=0x0eed9046a13fa5c2;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335271,false,414724,0.121,25,6,16384,158.489,25,6,false
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,1,0.026,73,72,false
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,2,0.042,73,72,false
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,4,0.060,73,72,false
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,8,0.108,73,72,false
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,16,0.190,66,2,false
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,32,0.290,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,64,0.287,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,128,0.286,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,256,0.282,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,512,0.281,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,1024,0.290,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,2048,0.278,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,4096,0.284,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,8192,0.313,66,2,true
dec-112,dec,d_b=8;m=9;gap=7;k=2;q=7;s=36,24,false,26,0.150,66,2,16384,0.276,66,2,true
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,1,0.081,33,24,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,2,0.085,33,24,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,4,0.098,33,24,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,8,0.142,33,24,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,16,0.237,33,24,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,32,0.433,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,64,0.809,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,128,1.381,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,256,1.936,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,512,3.108,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,1024,5.487,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,2048,10.745,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,4096,22.083,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,8192,45.758,30,6,false
mixed-037-1,mixed,seed=0xfd7775436da039bb;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335273,false,414731,0.124,30,6,16384,91.532,30,6,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,1,0.029,73,72,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,2,0.044,73,72,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,4,0.071,73,72,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,8,0.127,73,72,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,16,0.224,73,72,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,32,0.456,66,2,false
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,64,0.550,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,128,0.548,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,256,0.538,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,512,0.578,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,1024,0.533,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,2048,0.577,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,4096,0.578,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,8192,0.638,66,2,true
dec-113,dec,d_b=8;m=9;gap=7;k=4;q=7;s=36,40,false,42,0.268,66,2,16384,0.598,66,2,true
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,1,0.094,37,26,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,2,0.101,37,26,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,4,0.105,37,26,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,8,0.170,37,26,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,16,0.270,37,26,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,32,0.430,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,64,1.054,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,128,2.252,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,256,4.094,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,512,7.775,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,1024,14.982,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,2048,29.621,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,4096,60.098,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,8192,122.288,34,8,false
mixed-037-2,mixed,seed=0x05aa77ef74c2d76c;cycles=9;planted=1;d_b=8;m=3;gap=2;k=2,5335274,false,414745,0.158,34,8,16384,244.179,34,8,false
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,1,0.030,79,78,false
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,2,0.048,79,78,false
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,4,0.070,79,78,false
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,8,0.094,66,2,false
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,16,0.183,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,32,0.177,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,64,0.177,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,128,0.172,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,256,0.170,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,512,0.170,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,1024,0.167,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,2048,0.169,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,4096,0.166,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,8192,0.168,66,2,true
dec-114,dec,d_b=8;m=9;gap=13;k=1;q=7;s=39,16,false,18,0.108,66,2,16384,0.164,66,2,true
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,1,0.086,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,2,0.093,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,4,0.107,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,8,0.162,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,16,0.229,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,32,0.433,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,64,0.807,33,28,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,128,1.354,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,256,1.936,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,512,3.242,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,1024,5.843,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,2048,10.924,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,4096,21.997,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,8192,45.311,26,10,false
mixed-038-0,mixed,seed=0x67ea1e2f0b2716bb;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,9831560,false,743467,0.161,26,10,16384,88.870,26,10,false
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,1,0.030,79,78,false
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,2,0.046,79,78,false
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,4,0.065,79,78,false
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,8,0.118,79,78,false
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,16,0.219,66,2,false
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,32,0.309,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,64,0.331,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,128,0.313,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,256,0.301,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,512,0.299,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,1024,0.299,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,2048,0.294,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,4096,0.298,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,8192,0.297,66,2,true
dec-115,dec,d_b=8;m=9;gap=13;k=2;q=7;s=39,24,false,26,0.166,66,2,16384,0.297,66,2,true
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,1,0.210,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,2,0.219,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,4,0.232,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,8,0.322,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,16,0.526,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,32,0.903,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,64,1.601,39,28,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,128,2.977,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,256,5.711,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,512,10.762,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,1024,20.235,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,2048,39.170,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,4096,75.844,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,8192,150.043,32,10,false
mixed-038-1,mixed,seed=0x1681638394e0a770;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,17175151,false,1219147,0.261,32,10,16384,303.955,32,10,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,1,0.032,79,78,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,2,0.046,79,78,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,4,0.075,79,78,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,8,0.131,79,78,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,16,0.247,66,2,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,32,0.483,66,2,false
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,64,0.582,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,128,0.570,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,256,0.571,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,512,0.573,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,1024,0.579,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,2048,0.561,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,4096,0.569,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,8192,0.562,66,2,true
dec-116,dec,d_b=8;m=9;gap=13;k=4;q=7;s=39,40,false,42,0.299,66,2,16384,0.566,66,2,true
mixed-038-2,mixed,seed=0xdd6b64f1b984bbf3;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,62,false,63,0.109,16,2,1,0.019,23,20,false
mixed-038-2,mixed,seed=0xdd6b64f1b984bbf3;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,62,false,63,0.109,16,2,2,0.021,23,20,false
mixed-038-2,mixed,seed=0xdd6b64f1b984bbf3;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,62,false,63,0.109,16,2,4,0.027,23,20,false
mixed-038-2,mixed,seed=0xdd6b64f1b984bbf3;cycles=9;planted=1;d_b=12;m=2;gap=6;k=4,62,false,63,0.109,16,2,8,0.050,23,20,false
